Date,Party,Total,Narration,Is_Fraud,is_round,is_q_end,v_count,kw_flag
2025-01-09,"Mistry, Bawa and Rama",74317.67,Payment for Staff Salary - Inv #864,0,0,0,1,0
2026-01-07,Gopal-Sachdeva,5000.0,Payment for Staff Salary - Inv #648,0,1,0,1,0
2026-02-07,"Bali, Deshmukh and Dass",25000.0,Payment for Electricity Bill Payment - Inv #771,1,1,0,1,0
2024-10-21,"Randhawa, Yogi and De",45740.51,Payment for Monthly Office Rent - Inv #687,0,0,0,1,0
2024-11-05,Kuruvilla-Bhatt,72270.52,Payment for Internet Charges - Inv #334,0,0,0,1,0
2025-06-09,Mani Inc,15829.69,Payment for Monthly Office Rent - Inv #712,0,0,1,1,0
2025-11-05,Dua Group,55008.3,Payment for Staff Salary - Inv #181,0,0,0,1,0
2025-03-03,Bhavsar-Bava,26348.33,Payment for Stationery Purchase - Inv #338,0,0,1,1,0
2025-04-19,Kant-Chakrabarti,19376.8,Payment for Staff Salary - Inv #788,0,0,0,1,0
2025-10-25,Barad Group,5000.0,Payment for Professional Charges - Inv #912,0,1,0,1,0
2026-01-23,Garg Ltd,73361.78,Payment for Monthly Office Rent - Inv #195,0,0,0,1,0
2025-04-05,"Salvi, Saxena and Kashyap",33690.92,Payment for Internet Charges - Inv #193,0,0,0,1,0
2024-05-17,"Sarma, Krish and Dugar",38372.45,Payment for Staff Salary - Inv #182,0,0,0,1,0
2024-04-24,Magar PLC,15000.0,Payment for Professional Charges - Inv #205,0,1,0,1,0
2024-08-21,Wason-Vohra,18391.46,Payment for Stationery Purchase - Inv #834,0,0,0,1,0
2025-05-25,Bhalla-Wason,56702.25,Payment for Professional Charges - Inv #546,0,0,0,1,0
2025-08-29,Dara Group,10000.0,Payment for Internet Charges - Inv #292,0,1,0,1,0
2024-10-23,Bhasin-Khanna,42755.72,Payment for Stationery Purchase - Inv #168,0,0,0,1,0
2025-08-18,Sharma Group,10000.0,Payment for Monthly Office Rent - Inv #130,0,1,0,1,0
2024-05-15,Reddy Group,22648.39,Payment for Stationery Purchase - Inv #486,0,0,0,1,0
2025-06-11,Purohit Inc,36087.79,Payment for Staff Salary - Inv #212,1,0,1,1,0
2024-04-24,Murty-Nanda,33210.76,Payment for Internet Charges - Inv #690,1,0,0,1,0
2024-06-04,Hayer-Roy,10000.0,Payment for Staff Salary - Inv #734,0,1,1,1,0
2025-06-27,Bala-Randhawa,5000.0,Payment for Stationery Purchase - Inv #781,1,1,1,1,0
2026-02-19,Bahri-Edwin,50000.0,Payment for Stationery Purchase - Inv #487,0,1,0,1,0
2025-06-24,Sachdeva-Magar,47475.68,Payment for Electricity Bill Payment - Inv #997,0,0,1,1,0
2025-04-18,Bose-Bali,21526.96,Payment for Stationery Purchase - Inv #895,0,0,0,1,0
2024-12-24,Samra and Sons,41110.02,Payment for Monthly Office Rent - Inv #605,0,0,1,1,0
2025-02-27,"Viswanathan, Roy and Pradhan",10000.0,Payment for Electricity Bill Payment - Inv #405,0,1,0,1,0
2024-03-28,Kashyap Inc,31995.92,Payment for Professional Charges - Inv #593,0,0,1,1,0
2024-04-09,Dash Group,2344.57,Payment for Monthly Office Rent - Inv #624,0,0,0,1,0
2024-07-12,Dua-Ramanathan,10000.0,Payment for Professional Charges - Inv #367,0,1,0,1,0
2026-01-25,"Bhasin, Palan and Joshi",15000.0,Petty cash reimbursement,0,1,0,1,1
2024-04-26,"Upadhyay, Ahuja and Tata",31090.08,Payment for Staff Salary - Inv #800,0,0,0,1,0
2025-04-02,Lalla PLC,31519.94,Payment for Staff Salary - Inv #834,0,0,0,1,0
2025-04-08,Magar Ltd,19438.95,Payment for Internet Charges - Inv #841,0,0,0,1,0
2026-01-30,"Sampath, Dutt and Kohli",62406.52,Payment for Stationery Purchase - Inv #264,0,0,0,1,0
2025-04-06,De Group,25000.0,Payment for Staff Salary - Inv #562,0,1,0,1,0
2025-04-02,Shankar-Nath,25000.0,Electricity Bill Payment,1,1,0,1,0
2025-12-08,"Char, Mishra and Anne",31605.17,Payment for Electricity Bill Payment - Inv #358,0,0,1,1,0
2024-12-02,"Yohannan, Chahal and Bal",10000.0,Payment for Staff Salary - Inv #820,0,1,1,1,0
2025-03-08,Gopal-Mani,62541.43,Payment for Internet Charges - Inv #271,0,0,1,1,0
2025-12-02,Kibe Inc,53468.29,Payment for Electricity Bill Payment - Inv #265,0,0,1,1,0
2024-03-23,Dhingra and Sons,71464.08,Payment for Professional Charges - Inv #148,0,0,1,1,0
2024-04-07,"Goswami, Sridhar and Mani",39927.48,Payment for Staff Salary - Inv #257,0,0,0,1,0
2025-10-10,"Balasubramanian, Badal and Saha",76343.83,Payment for Monthly Office Rent - Inv #859,0,0,0,1,0
2025-09-19,Iyengar PLC,44067.81,Payment for Staff Salary - Inv #121,0,0,1,1,0
2026-01-10,Agate-Kar,34835.36,Payment for Staff Salary - Inv #898,0,0,0,1,0
2024-10-27,"Keer, Srivastava and Babu",3116.94,Payment for Staff Salary - Inv #945,0,0,0,1,0
2024-10-19,Joshi LLC,50000.0,Payment for Internet Charges - Inv #123,0,1,0,1,0
2025-04-17,Gokhale-Vig,45274.74,Petty cash reimbursement,0,0,0,1,1
2025-07-25,Patla-Divan,50000.0,Payment for Monthly Office Rent - Inv #581,0,1,0,1,0
2026-01-03,Khalsa and Sons,16501.21,Payment for adjustment expense,1,0,0,1,1
2024-10-15,Baral Group,54160.89,Payment for Professional Charges - Inv #601,0,0,0,1,0
2025-06-04,Saini-Panchal,10000.0,Payment for Staff Salary - Inv #303,0,1,1,1,0
2024-07-30,Sodhi Inc,25000.0,Stationery Purchase,1,1,0,1,0
2024-10-31,"Sani, Magar and Oommen",67430.06,Payment for Monthly Office Rent - Inv #797,0,0,0,1,0
2025-09-10,Bakshi LLC,15000.0,Petty cash reimbursement,0,1,1,1,1
2026-01-25,Bora LLC,58162.46,Payment for Staff Salary - Inv #642,0,0,0,1,0
2025-04-07,Devi PLC,67968.8,Payment for Electricity Bill Payment - Inv #704,1,0,0,1,0
2024-10-04,Ahuja PLC,6447.66,Payment for Staff Salary - Inv #324,0,0,0,1,0
2024-06-03,Ahluwalia Ltd,15000.0,Payment for Stationery Purchase - Inv #701,0,1,1,1,0
2024-12-28,Roy-Gade,21444.48,Payment for Monthly Office Rent - Inv #163,0,0,1,1,0
2025-08-31,"Mallick, Bhagat and Sengupta",5000.0,Payment for Internet Charges - Inv #365,0,1,0,1,0
2025-03-25,Chahal Group,3905.51,Payment for Professional Charges - Inv #196,0,0,1,1,0
2024-03-06,Baria-Ramesh,5000.0,Payment for cash expense,1,1,1,1,1
2025-09-19,Narasimhan Group,24704.36,Payment for Professional Charges - Inv #579,0,0,1,1,0
2026-02-12,Gopal-Raja,25000.0,Payment for Internet Charges - Inv #582,0,1,0,1,0
2024-06-25,Kaur PLC,56832.79,Payment for Internet Charges - Inv #606,0,0,1,1,0
2024-06-25,"Kumar, Sanghvi and Soman",53689.41,Payment for Staff Salary - Inv #341,0,0,1,1,0
2024-06-20,"Kale, Jani and Ravi",24879.18,Payment for Electricity Bill Payment - Inv #966,0,0,1,1,0
2025-04-29,"Chaudhari, Gara and Tella",25929.89,Payment for Monthly Office Rent - Inv #702,0,0,0,1,0
2026-02-24,Pandey Ltd,9845.11,Payment for Staff Salary - Inv #129,0,0,0,1,0
2025-07-04,"Dash, Varghese and Chakraborty",76996.71,Payment for Electricity Bill Payment - Inv #504,0,0,0,1,0
2025-02-08,"Bhandari, Thaker and Bera",77364.88,Payment for Professional Charges - Inv #419,0,0,0,1,0
2025-10-17,"Mistry, Patil and Deshpande",31726.42,Payment for Stationery Purchase - Inv #596,0,0,0,1,0
2025-06-13,"Ramaswamy, Chanda and Nanda",56682.04,Payment for Monthly Office Rent - Inv #680,0,0,1,1,0
2025-06-09,Swaminathan-Dhingra,25000.0,Payment for Internet Charges - Inv #669,0,1,1,1,0
2024-12-06,Baral Group,67147.35,Payment for Internet Charges - Inv #765,0,0,1,1,0
2024-10-14,Brar Inc,25000.0,Payment for Electricity Bill Payment - Inv #632,0,1,0,1,0
2025-07-18,"Bhat, Lala and Sandhu",2433.59,Payment for Stationery Purchase - Inv #200,0,0,0,1,0
2025-12-04,Sachar Group,29118.2,Payment for Electricity Bill Payment - Inv #921,0,0,1,1,0
2025-12-16,Murthy-Chakraborty,24187.51,Payment for Stationery Purchase - Inv #162,0,0,1,1,0
2025-06-13,Kar-Chakrabarti,37941.67,Payment for Stationery Purchase - Inv #187,0,0,1,1,0
2024-10-30,"Mannan, Om and Bose",48120.1,Payment for adjustment expense,1,0,0,1,1
2025-04-22,Raj Inc,2317.84,Payment for Electricity Bill Payment - Inv #744,0,0,0,1,0
2025-12-19,Master LLC,1781.22,Payment for Internet Charges - Inv #420,0,0,1,1,0
2024-09-01,Wadhwa-Sibal,6204.41,Payment for Electricity Bill Payment - Inv #622,0,0,1,1,0
2025-07-26,"Puri, Mall and Dewan",71618.58,Payment for Professional Charges - Inv #777,0,0,0,1,0
2024-05-24,Issac Inc,39419.09,Petty cash reimbursement,0,0,0,1,1
2024-05-07,Karpe Group,15320.4,Payment for Stationery Purchase - Inv #742,0,0,0,1,0
2024-07-15,"Din, Pai and Bhatnagar",5000.0,Payment for Internet Charges - Inv #559,0,1,0,1,0
2025-07-24,"Subramanian, Deol and Mohan",69294.06,Payment for Monthly Office Rent - Inv #424,0,0,0,1,0
2025-09-25,Shukla LLC,100000.0,Monthly Office Rent,1,1,1,1,0
2025-03-27,Nayar-Shenoy,55975.47,Payment for Stationery Purchase - Inv #650,0,0,1,1,0
2025-04-04,"Roy, Din and Narayanan",63081.21,Payment for Professional Charges - Inv #760,0,0,0,1,0
2024-10-23,Tank-Bawa,15000.0,Payment for split expense,1,1,0,1,1
2025-04-17,Sengupta Ltd,25000.0,Petty cash reimbursement,0,1,0,1,1
2024-07-07,Som Ltd,61136.52,Payment for Electricity Bill Payment - Inv #394,0,0,0,1,0
2024-10-06,"Jayaraman, Vala and Lal",10000.0,Payment for Monthly Office Rent - Inv #381,0,1,0,1,0
2025-02-03,"Luthra, Jhaveri and Seth",7356.4,Payment for Staff Salary - Inv #964,0,0,0,1,0
2024-11-09,"Krishna, Sodhi and Kota",64683.97,Payment for Monthly Office Rent - Inv #349,0,0,0,1,0
2025-05-01,"Dani, Saini and Biswas",28803.81,Payment for Internet Charges - Inv #376,0,0,0,1,0
2024-10-10,Sodhi-Ram,78622.57,Payment for Professional Charges - Inv #239,0,0,0,1,0
2025-09-27,Sodhi-Kulkarni,10000.0,Monthly Office Rent,1,1,1,1,0
2025-12-06,Shan-Arya,25000.0,Payment for Internet Charges - Inv #759,0,1,1,1,0
2024-12-07,"Kibe, Uppal and Desai",41190.75,Payment for Stationery Purchase - Inv #502,0,0,1,1,0
2024-12-31,"Chaudhry, Lal and Pai",10000.0,Payment for Stationery Purchase - Inv #985,0,1,1,1,0
2025-04-18,Bala and Sons,5000.0,Payment for Electricity Bill Payment - Inv #297,1,1,0,1,0
2025-03-28,"Vasa, Kannan and Cherian",25000.0,Payment for Professional Charges - Inv #978,0,1,1,1,0
2024-12-12,Sangha-Subramanian,72446.38,Payment for Internet Charges - Inv #670,0,0,1,1,0
2024-11-04,Sachdev-Raghavan,70607.47,Payment for Professional Charges - Inv #692,0,0,0,1,0
2025-03-12,"Talwar, Yohannan and Jhaveri",10000.0,Payment for Internet Charges - Inv #974,0,1,1,1,0
2025-06-10,Deshpande Inc,60943.4,Payment for Professional Charges - Inv #377,0,0,1,1,0
2025-01-10,Thakur PLC,8259.37,Payment for Monthly Office Rent - Inv #264,1,0,0,1,0
2025-12-10,Srivastava-Murty,10000.0,Payment for adjustment expense,1,1,1,1,1
2026-01-20,Koshy-Bora,16061.62,Petty cash reimbursement,0,0,0,1,1
2025-01-24,Khosla Inc,25000.0,Payment for Staff Salary - Inv #702,0,1,0,1,0
2024-11-29,"Dutt, Pillay and Rajagopal",25000.0,Petty cash reimbursement,0,1,0,1,1
2025-05-05,Korpal Group,10000.0,Payment for Electricity Bill Payment - Inv #354,0,1,0,1,0
2025-03-11,Mital-Sheth,13127.9,Payment for Electricity Bill Payment - Inv #421,1,0,1,1,0
2025-08-19,"Krishnan, Din and Kumar",54256.54,Payment for Staff Salary - Inv #677,0,0,0,1,0
2025-02-03,Patil-Chowdhury,25000.0,Payment for Internet Charges - Inv #216,0,1,0,1,0
2025-09-15,Nanda-Bawa,49049.16,Payment for Professional Charges - Inv #287,0,0,1,1,0
2026-02-24,Virk-Prakash,45093.25,Payment for Electricity Bill Payment - Inv #980,0,0,0,1,0
2024-04-01,"Mani, Ahuja and Kadakia",50267.83,Payment for Internet Charges - Inv #738,0,0,0,1,0
2025-03-08,Mammen Group,50000.0,Payment for urgent expense,1,1,1,1,1
2026-02-03,"Banerjee, Ramaswamy and Parikh",23214.88,Payment for Staff Salary - Inv #732,0,0,0,1,0
2025-10-29,"Atwal, Korpal and Rattan",50000.0,Payment for Electricity Bill Payment - Inv #456,0,1,0,1,0
2024-11-11,Mishra LLC,45507.28,Payment for Professional Charges - Inv #230,0,0,0,1,0
2025-06-16,Kala-Lala,79187.5,Payment for Electricity Bill Payment - Inv #390,0,0,1,1,0
2026-02-21,Virk LLC,5000.0,Payment for Monthly Office Rent - Inv #125,0,1,0,1,0
2026-02-28,"Nayar, Ramanathan and Saini",100000.0,Electricity Bill Payment,1,1,0,1,0
2026-02-26,"Natt, Sarkar and Brar",10000.0,Payment for Stationery Purchase - Inv #369,0,1,0,1,0
2024-04-19,"Mall, Handa and Cherian",50000.0,Payment for Electricity Bill Payment - Inv #869,0,1,0,1,0
2025-06-25,"Butala, Doshi and Ratti",50000.0,Payment for Staff Salary - Inv #140,0,1,1,1,0
2025-01-16,Dora Inc,41612.53,Payment for Staff Salary - Inv #808,0,0,0,1,0
2025-04-17,Nori and Sons,41754.87,Payment for Stationery Purchase - Inv #561,0,0,0,1,0
2024-06-04,Puri-Tailor,26761.82,Payment for personal expense,1,0,1,1,1
2026-01-04,Buch Inc,7585.54,Payment for Internet Charges - Inv #518,0,0,0,1,0
2025-02-16,Sule-Balay,7419.99,Payment for Monthly Office Rent - Inv #386,0,0,0,1,0
2025-11-20,Ramachandran-Ramesh,30326.92,Payment for Electricity Bill Payment - Inv #516,0,0,0,1,0
2024-12-01,Raval-Bhavsar,50000.0,Payment for Monthly Office Rent - Inv #445,0,1,1,1,0
2024-08-12,"Buch, Misra and Sarma",69764.02,Payment for Stationery Purchase - Inv #933,1,0,0,1,0
2025-04-06,"Butala, Das and Bumb",64576.81,Payment for Monthly Office Rent - Inv #326,0,0,0,1,0
2025-09-10,Bajaj-Warrior,66742.33,Payment for Professional Charges - Inv #166,0,0,1,1,0
2025-07-31,"Dash, Vasa and Swaminathan",51910.82,Payment for Monthly Office Rent - Inv #321,0,0,0,1,0
2025-10-13,Jaggi Group,50000.0,Payment for personal expense,1,1,0,1,1
2024-08-06,Mukhopadhyay and Sons,25444.65,Payment for Electricity Bill Payment - Inv #140,0,0,0,1,0
2025-09-02,Anne-Patla,10000.0,Stationery Purchase,1,1,1,1,0
2024-05-31,Radhakrishnan-Mandal,5717.25,Payment for Staff Salary - Inv #767,0,0,0,1,0
2025-10-30,Vyas-Munshi,25000.0,Petty cash reimbursement,0,1,0,1,1
2025-04-14,"Shroff, Puri and Kapoor",66183.41,Payment for Staff Salary - Inv #693,0,0,0,1,0
2025-05-16,Chakraborty-Shukla,10000.0,Payment for Professional Charges - Inv #698,0,1,0,1,0
2025-09-03,Hayre Group,33139.71,Payment for Internet Charges - Inv #240,0,0,1,1,0
2024-10-01,"Bains, Rau and Rao",5000.0,Payment for Professional Charges - Inv #613,0,1,0,1,0
2024-05-23,"Sharma, Mukhopadhyay and Rajagopalan",4458.92,Payment for Electricity Bill Payment - Inv #400,0,0,0,1,0
2025-02-19,Din LLC,48341.97,Payment for Electricity Bill Payment - Inv #667,0,0,0,1,0
2024-09-30,"Shenoy, Om and Ganesh",25000.0,Payment for Stationery Purchase - Inv #214,0,1,1,1,0
2025-01-15,Dixit-Nagar,62177.69,Payment for Professional Charges - Inv #122,0,0,0,1,0
2024-08-27,Patil PLC,3204.79,Payment for Professional Charges - Inv #707,0,0,0,1,0
2024-04-25,"Bhasin, Sarma and Purohit",48646.63,Payment for Electricity Bill Payment - Inv #953,0,0,0,1,0
2025-05-18,Joshi PLC,58728.61,Payment for Stationery Purchase - Inv #469,0,0,0,1,0
2024-04-28,Sachar LLC,67884.27,Payment for Professional Charges - Inv #851,0,0,0,1,0
2025-02-04,"Dash, Srivastava and Loke",44296.99,Payment for Staff Salary - Inv #340,0,0,0,1,0
2026-01-21,"Bansal, Mohan and Chopra",50000.0,Payment for Electricity Bill Payment - Inv #777,0,1,0,1,0
2024-12-12,Verma and Sons,5000.0,Payment for Stationery Purchase - Inv #291,0,1,1,1,0
2024-06-28,Ranganathan Group,51261.67,Payment for Professional Charges - Inv #892,0,0,1,1,0
2024-07-13,"Dada, Kakar and Shankar",39913.01,Payment for Stationery Purchase - Inv #861,0,0,0,1,0
2025-02-24,Dhaliwal Inc,78278.96,Payment for Staff Salary - Inv #592,0,0,0,1,0
2025-02-03,"Apte, Lad and Kuruvilla",10000.0,Payment for Internet Charges - Inv #732,0,1,0,1,0
2025-10-10,"Jha, Bora and Chander",27826.91,Payment for split expense,1,0,0,1,1
2024-08-04,Sandal-Narula,5689.63,Payment for Staff Salary - Inv #637,0,0,0,1,0
2026-01-02,"Jain, Barad and Bhatt",6985.89,Payment for Internet Charges - Inv #329,0,0,0,1,0
2024-07-23,Agarwal-Natt,15000.0,Payment for Internet Charges - Inv #804,0,1,0,1,0
2025-02-12,Lalla-Bahri,5526.03,Payment for Electricity Bill Payment - Inv #174,0,0,0,1,0
2024-10-06,Handa Group,16609.38,Payment for Electricity Bill Payment - Inv #692,0,0,0,1,0
2025-07-07,Kade-Trivedi,39269.59,Payment for Monthly Office Rent - Inv #960,0,0,0,1,0
2025-03-09,Amble-Narayan,30383.07,Payment for Professional Charges - Inv #600,0,0,1,1,0
2024-07-16,Baral Group,54741.89,Payment for Monthly Office Rent - Inv #715,0,0,0,1,0
2026-02-05,Saraf LLC,10000.0,Payment for Electricity Bill Payment - Inv #279,0,1,0,1,0
2025-04-12,Chakraborty and Sons,5892.36,Payment for Staff Salary - Inv #291,0,0,0,1,0
2024-05-27,"Barman, Bhatia and Ghose",74075.64,Payment for Electricity Bill Payment - Inv #479,0,0,0,1,0
2024-04-22,Sanghvi Ltd,10000.0,Payment for Internet Charges - Inv #388,0,1,0,1,0
2024-12-07,"Raja, Kumer and Pau",25000.0,Internet Charges,1,1,1,1,0
2025-03-30,Bir-Bhatnagar,1752.73,Payment for Staff Salary - Inv #195,0,0,1,1,0
2025-02-24,"Kuruvilla, Madan and Borde",25000.0,Payment for Professional Charges - Inv #805,0,1,0,1,0
2025-06-27,Mishra-Golla,50000.0,Payment for Electricity Bill Payment - Inv #122,0,1,1,1,0
2024-11-26,Deshmukh and Sons,10000.0,Payment for Staff Salary - Inv #753,0,1,0,1,0
2024-04-09,"Patla, Johal and Chad",25000.0,Staff Salary,1,1,0,1,0
2024-08-09,"Rao, Ghosh and Sibal",35397.51,Payment for Professional Charges - Inv #605,0,0,0,1,0
2025-08-21,Hora-Dugar,47612.4,Payment for adjustment expense,1,0,0,1,1
2024-05-28,"Solanki, Modi and Batta",15000.0,Payment for Stationery Purchase - Inv #561,0,1,0,1,0
2024-10-02,Gopal-Bahri,25000.0,Monthly Office Rent,1,1,0,1,0
2024-04-11,Sarin-Soni,72907.18,Payment for Stationery Purchase - Inv #116,0,0,0,1,0
2024-10-02,Sekhon-Kannan,38109.67,Payment for Staff Salary - Inv #178,0,0,0,1,0
2026-02-13,Dyal-Narasimhan,50000.0,Stationery Purchase,1,1,0,1,0
2024-09-19,"Mody, Narasimhan and Pal",15000.0,Payment for Stationery Purchase - Inv #967,0,1,1,1,0
2024-11-21,Doctor-Bala,54941.21,Payment for Internet Charges - Inv #926,0,0,0,1,0
2024-10-12,"Bhakta, Saran and Dayal",47598.03,Payment for Internet Charges - Inv #818,0,0,0,1,0
2025-06-30,Batta LLC,25000.0,Payment for Monthly Office Rent - Inv #249,0,1,1,1,0
2024-03-11,"Natarajan, Parsa and Chawla",34668.32,Payment for Electricity Bill Payment - Inv #542,0,0,1,1,0
2024-12-05,Cherian and Sons,78520.4,Petty cash reimbursement,0,0,1,1,1
2025-10-08,Agrawal-Sampath,39344.37,Payment for Electricity Bill Payment - Inv #271,0,0,0,1,0
2026-02-01,Arya LLC,69484.19,Payment for split expense,1,0,0,1,1
2024-06-07,"Patel, Reddy and Sawhney",25000.0,Payment for Staff Salary - Inv #512,0,1,1,1,0
2025-10-07,Sandal PLC,3651.45,Payment for Staff Salary - Inv #199,0,0,0,1,0
2025-09-03,Sawhney-Konda,16649.44,Payment for Electricity Bill Payment - Inv #568,0,0,1,1,0
2025-11-25,Chand-Bakshi,4247.11,Payment for Internet Charges - Inv #636,0,0,0,1,0
2025-04-23,Kamdar-Thaman,24567.19,Payment for Monthly Office Rent - Inv #862,0,0,0,1,0
2025-11-25,Dhillon Ltd,43620.16,Payment for Internet Charges - Inv #865,0,0,0,1,0
2026-01-28,Patel LLC,5000.0,Payment for Stationery Purchase - Inv #166,0,1,0,1,0
2025-04-10,Chandran and Sons,77659.01,Payment for Professional Charges - Inv #234,0,0,0,1,0
2025-07-14,"Sarraf, Karpe and Manne",43770.67,Petty cash reimbursement,0,0,0,1,1
2025-11-08,"Mane, Dua and Luthra",46128.72,Payment for Staff Salary - Inv #686,0,0,0,1,0
2025-03-14,Rajagopalan Ltd,41874.25,Payment for Monthly Office Rent - Inv #548,0,0,1,1,0
2024-09-20,Ganesan PLC,64920.88,Petty cash reimbursement,0,0,1,1,1
2025-08-29,"Cheema, Mammen and Vaidya",3288.04,Payment for Stationery Purchase - Inv #560,1,0,0,1,0
2024-11-28,"Saini, Raman and Kapoor",25000.0,Petty cash reimbursement,0,1,0,1,1
2025-03-12,Gopal-Jaggi,73225.85,Payment for Professional Charges - Inv #808,0,0,1,1,0
2025-07-19,Luthra-Prasad,32370.04,Payment for Internet Charges - Inv #754,0,0,0,1,0
2024-12-13,Bahl and Sons,77981.23,Payment for Staff Salary - Inv #995,0,0,1,1,0
2025-05-24,Chhabra Ltd,50000.0,Payment for Monthly Office Rent - Inv #266,0,1,0,1,0
2025-04-18,"Pandya, Parikh and Chand",57713.02,Payment for Monthly Office Rent - Inv #831,0,0,0,1,0
2025-06-17,Deep and Sons,39227.99,Petty cash reimbursement,0,0,1,1,1
2026-01-06,"Dhillon, Kar and Varkey",20013.96,Payment for Staff Salary - Inv #992,0,0,0,1,0
2024-10-09,Mann-Mody,25000.0,Payment for Stationery Purchase - Inv #782,0,1,0,1,0
2024-04-29,Pandit-Lala,8993.62,Payment for Staff Salary - Inv #933,0,0,0,1,0
2025-12-29,"Kala, Banerjee and Varma",61348.87,Payment for Monthly Office Rent - Inv #132,0,0,1,1,0
2025-07-16,"Thakkar, Divan and Sant",49915.26,Payment for Internet Charges - Inv #983,0,0,0,1,0
2025-01-28,Subramanian Ltd,18286.69,Payment for Professional Charges - Inv #924,0,0,0,1,0
2024-08-23,Kibe-Comar,18559.04,Payment for Monthly Office Rent - Inv #498,0,0,0,1,0
2024-03-13,Tiwari-Walla,22458.35,Payment for Monthly Office Rent - Inv #768,0,0,1,1,0
2025-06-18,"Nadig, Naidu and Ghose",47804.7,Payment for Professional Charges - Inv #839,0,0,1,1,0
2025-04-23,Kakar-Tailor,40651.56,Payment for Professional Charges - Inv #203,0,0,0,1,0
2025-07-06,Naidu-Suri,52366.79,Payment for Monthly Office Rent - Inv #206,0,0,0,1,0
2024-05-11,"Behl, Reddy and Bhatt",15000.0,Payment for Internet Charges - Inv #668,0,1,0,1,0
2024-11-30,Manda-Kunda,46198.98,Payment for Electricity Bill Payment - Inv #239,0,0,0,1,0
2025-05-23,Tripathi Inc,56855.22,Payment for Professional Charges - Inv #972,1,0,0,1,0
2025-09-29,Munshi-Soni,33635.97,Payment for Stationery Purchase - Inv #205,0,0,1,1,0
2025-01-02,"Merchant, Nori and Badal",1175.52,Payment for Stationery Purchase - Inv #186,0,0,0,1,0
2025-04-07,Yadav LLC,100000.0,Stationery Purchase,1,1,0,1,0
2024-12-20,"Sunder, Bhat and Sodhi",25000.0,Payment for Electricity Bill Payment - Inv #340,0,1,1,1,0
2025-09-03,Wadhwa Ltd,74885.9,Payment for Internet Charges - Inv #975,0,0,1,1,0
2024-10-28,"Bora, Datta and Bains",23439.26,Payment for Monthly Office Rent - Inv #825,0,0,0,1,0
2025-04-16,"Kumer, Memon and Walla",50000.0,Payment for Staff Salary - Inv #547,0,1,0,1,0
2026-01-13,Bumb LLC,50000.0,Payment for Electricity Bill Payment - Inv #989,0,1,0,1,0
2025-12-22,"Patla, Parekh and Choudhury",27940.68,Payment for Stationery Purchase - Inv #540,0,0,1,1,0
2026-02-16,"Bora, Jhaveri and Babu",50000.0,Staff Salary,1,1,0,1,0
2024-04-15,"Shukla, Peri and Khurana",15000.0,Payment for Internet Charges - Inv #655,0,1,0,1,0
2024-07-15,Bhakta-Chandra,10000.0,Payment for Stationery Purchase - Inv #908,0,1,0,1,0
2024-05-06,Deshpande PLC,41616.16,Payment for Staff Salary - Inv #683,0,0,0,1,0
2024-09-13,"Malhotra, Boase and Sen",5000.0,Payment for Electricity Bill Payment - Inv #872,0,1,1,1,0
2025-08-20,"Lad, Bahl and Murty",44031.72,Payment for personal expense,1,0,0,1,1
2025-08-20,Dixit-Badal,37202.64,Payment for Stationery Purchase - Inv #354,0,0,0,1,0
2025-11-11,Gupta-Loyal,32889.13,Payment for Internet Charges - Inv #520,0,0,0,1,0
2024-12-05,Bhatnagar-Agate,36173.05,Payment for Electricity Bill Payment - Inv #314,0,0,1,1,0
2024-05-27,Walla-Divan,25000.0,Payment for personal expense,1,1,0,1,1
2024-03-29,Chaudry PLC,25894.97,Payment for Internet Charges - Inv #726,0,0,1,1,0
2025-11-01,Ben-Krishnamurthy,24412.49,Payment for Professional Charges - Inv #100,0,0,0,1,0
2025-03-30,Merchant PLC,15000.0,Payment for Stationery Purchase - Inv #166,0,1,1,1,0
2025-01-30,Sheth Inc,5193.99,Payment for Professional Charges - Inv #412,0,0,0,1,0
2025-05-02,"Gade, Kapoor and Konda",78330.8,Payment for Staff Salary - Inv #389,0,0,0,1,0
2024-07-02,Sarraf and Sons,17410.94,Payment for Stationery Purchase - Inv #969,0,0,0,1,0
2025-06-20,Mital-Bains,36858.24,Payment for Staff Salary - Inv #135,0,0,1,1,0
2024-03-22,Gokhale Ltd,51555.63,Payment for Internet Charges - Inv #708,0,0,1,1,0
2024-09-20,Memon Group,43049.0,Payment for Staff Salary - Inv #784,1,0,1,1,0
2024-09-07,Mand Group,12585.83,Payment for Stationery Purchase - Inv #944,0,0,1,1,0
2026-02-06,"Lal, Borra and Chana",42482.02,Payment for Electricity Bill Payment - Inv #198,0,0,0,1,0
2025-11-21,Gera-Nayak,25000.0,Payment for Stationery Purchase - Inv #943,0,1,0,1,0
2026-01-28,Rajagopal Ltd,23097.09,Payment for Staff Salary - Inv #806,0,0,0,1,0
2025-07-31,Roy-Rajagopal,63599.41,Payment for Staff Salary - Inv #776,0,0,0,1,0
2025-09-30,"Virk, Badal and Tara",50710.88,Payment for Monthly Office Rent - Inv #501,0,0,1,1,0
2025-10-22,Bali and Sons,12253.4,Payment for Electricity Bill Payment - Inv #787,0,0,0,1,0
2025-06-26,Kannan-Kapadia,5000.0,Payment for Electricity Bill Payment - Inv #209,0,1,1,1,0
2024-04-28,Guha Inc,15000.0,Payment for Professional Charges - Inv #302,0,1,0,1,0
