Date,Party_Name,GSTIN,Taxable_Value,GST_Rate,CGST,SGST,IGST,Total,Narration,Is_Fraud
2025-05-25,Babu-Mani,14bjwVS5220R2ZC,422568.12,28,0.0,0.0,118319.0736,540887.1936,Being goods sold to Babu-Mani Inv No 312,0
2026-01-14,Personal - Zansi,11tUxDG5199N9ZB,50014.4,18,4501.296,4501.296,0.0,59016.992000000006,Adjustment,1
2025-05-18,Sidhu-Peri,13GFuHe6734U4ZC,116681.57,0,0.0,0.0,0.0,116681.57,Being goods sold to Sidhu-Peri Inv No 768,0
2025-04-05,"Mukhopadhyay, Basu and Bava",38VXmSM9374s6ZB,240700.19,0,0.0,0.0,0.0,240700.19,"Being goods sold to Mukhopadhyay, Basu and Bava Inv No 334",0
2025-08-02,Dewan-Sachdev,34LIqkE3372S5ZC,241080.25,12,14464.814999999999,14464.814999999999,0.0,270009.88,Being goods sold to Dewan-Sachdev Inv No 731,0
2025-05-17,Shan-Johal,32TFmGC8209x4ZB,418732.01,18,0.0,0.0,75371.7618,494103.7718,Being goods sold to Shan-Johal Inv No 138,0
2025-05-31,"Sami, Shere and Morar",13PFGfD7222l3ZC,189716.49,0,0.0,0.0,0.0,189716.49,"Being goods sold to Sami, Shere and Morar Inv No 871",0
2025-10-07,Parmar PLC,28HLiKN0389W5ZC,374644.75,12,0.0,0.0,44957.369999999995,419602.12,Being goods sold to Parmar PLC Inv No 153,0
2025-11-11,Bhatt-Gaba,28CQaYH5726x1ZB,479215.51,28,67090.1714,67090.1714,0.0,613395.8528,Being goods sold to Bhatt-Gaba Inv No 221,0
2025-03-16,Nadig Group,38UUyoq0144j2ZB,277421.87,12,0.0,0.0,33290.6244,310712.49439999997,Being goods sold to Nadig Group Inv No 979,0
2025-07-17,Kadakia Ltd,10rSqaR8698m9ZC,154437.19,18,0.0,0.0,27798.694199999998,182235.8842,Being goods sold to Kadakia Ltd Inv No 525,0
2025-09-06,Zacharia-Bhavsar,10dmPBx9263T6ZB,236766.73,18,21309.0057,21309.0057,0.0,279384.7414,Being goods sold to Zacharia-Bhavsar Inv No 718,0
2025-11-12,Sem PLC,35PtkBl1902W8ZC,413778.18,18,37240.036199999995,37240.036199999995,0.0,488258.25239999994,Being goods sold to Sem PLC Inv No 378,0
2025-07-20,Swaminathan Group,12zUNCR6498v1ZB,93476.2,18,0.0,0.0,16825.716,110301.916,Being goods sold to Swaminathan Group Inv No 485,0
2026-02-04,Das LLC,11ZTJrD9391O4ZB,323378.68,5,8084.467000000001,8084.467000000001,0.0,339547.614,Being goods sold to Das LLC Inv No 191,0
2025-03-02,Srinivasan-Purohit,34REZlb8086b3ZA,50000.0,18,4500.0,4500.0,0.0,59000.0,Urgent payment cash,1
2026-01-03,Chada-Gour,18npTpm2190n9ZA,154523.53,12,9271.4118,9271.4118,0.0,173066.3536,Being goods sold to Chada-Gour Inv No 246,0
2025-06-03,"Grewal, Raj and Soni",31ADAGs5605T1ZA,92642.64,18,8337.837599999999,8337.837599999999,0.0,109318.3152,"Being goods sold to Grewal, Raj and Soni Inv No 752",0
2025-06-07,Shukla-Gera,12XALPJ2536W6ZC,409643.9,0,0.0,0.0,0.0,409643.9,Being goods sold to Shukla-Gera Inv No 525,0
2026-01-14,Sampath and Sons,24MTbyK8803p6ZA,375168.41,0,0.0,0.0,0.0,375168.41,Being goods sold to Sampath and Sons Inv No 243,0
2025-10-12,Gandhi-Ramakrishnan,31tnIOf2471R7ZA,200205.22,28,14014.3654,14014.3654,0.0,228233.95080000002,GST Calculation Error,1
2025-11-28,"Babu, Devi and Agarwal",24JJTqO5129Q4ZC,468662.01,0,0.0,0.0,0.0,468662.01,"Being goods sold to Babu, Devi and Agarwal Inv No 413",0
2025-06-15,Chowdhury-Saini,15QsAEi3975z3ZB,37952.96,12,2277.1776,2277.1776,0.0,42507.315200000005,Being goods sold to Chowdhury-Saini Inv No 442,0
2025-11-26,"Dani, Ray and Bakshi",19ipGzA9177W9ZB,143757.24,28,20126.013600000002,20126.013600000002,0.0,184009.2672,"Being goods sold to Dani, Ray and Bakshi Inv No 548",0
2025-06-12,Rau LLC,33sfWzp2956w6ZC,411442.54,0,0.0,0.0,0.0,411442.54,Being goods sold to Rau LLC Inv No 314,0
2025-10-07,Sunder-Baria,26xzLSD9973O6ZA,390144.27,12,23408.6562,23408.6562,0.0,436961.5824000001,Being goods sold to Sunder-Baria Inv No 516,0
2025-05-15,Cherian-Singh,18LLOyV8688g6ZB,135962.44,5,0.0,0.0,6798.122,142760.562,Being goods sold to Cherian-Singh Inv No 259,0
2025-10-29,"Shukla, Narayan and Acharya",10aHwdd6343S5ZC,477440.78,5,11936.019500000002,11936.019500000002,0.0,501312.819,"Being goods sold to Shukla, Narayan and Acharya Inv No 254",0
2026-01-23,Srivastava LLC,17yMxpI8891U5ZA,492210.62,12,0.0,0.0,59065.274399999995,551275.8944,Being goods sold to Srivastava LLC Inv No 935,0
2025-06-10,Gala-Mistry,19obuJf4460Q2ZC,50673.91,18,0.0,0.0,9121.3038,59795.213800000005,Being goods sold to Gala-Mistry Inv No 967,0
2025-09-18,Pillay-Tella,16mzkdn8494o1ZB,72395.71,5,0.0,0.0,3619.7855000000004,76015.4955,Being goods sold to Pillay-Tella Inv No 453,0
2025-09-05,"Sheth, Muni and Chaudry",13JuzZy0247t6ZC,49349.54,5,0.0,0.0,2467.4770000000003,51817.017,"Being goods sold to Sheth, Muni and Chaudry Inv No 653",0
2025-06-25,Din-Kapoor,18VWDeU7792r4ZB,375766.95,18,33819.0255,33819.0255,0.0,443405.001,Being goods sold to Din-Kapoor Inv No 306,0
2025-09-04,"Grewal, Dhar and Wadhwa",21gDkCw6775q7ZA,23054.89,0,0.0,0.0,0.0,23054.89,"Being goods sold to Grewal, Dhar and Wadhwa Inv No 838",0
2025-12-16,Deshpande and Sons,22SMqDF5660x9ZB,194141.76,28,27179.846400000002,27179.846400000002,0.0,248501.45280000003,Being goods sold to Deshpande and Sons Inv No 359,0
2025-03-26,Dutt-Bava,12QJfjU8765E1ZB,419984.2,18,0.0,0.0,75597.156,495581.356,Being goods sold to Dutt-Bava Inv No 933,0
2026-01-25,Suresh-Agate,27COXQE5610R2ZB,237053.1,18,0.0,0.0,42669.558,279722.658,Being goods sold to Suresh-Agate Inv No 816,0
2025-12-05,Viswanathan Ltd,25DgBPQ2466d4ZB,137899.5,28,19305.93,19305.93,0.0,176511.36,Being goods sold to Viswanathan Ltd Inv No 800,0
2025-08-27,Thaker-Patla,10RdUSO7396t3ZC,325098.92,28,45513.8488,45513.8488,0.0,416126.61759999994,Being goods sold to Thaker-Patla Inv No 677,0
2025-06-19,Bajwa-Kibe,31ExIlW3868C8ZC,239585.0,0,0.0,0.0,0.0,239585.0,Being goods sold to Bajwa-Kibe Inv No 197,0
2026-02-27,"Dave, Rana and Kurian",29KbJzW9634Y3ZA,320086.61,12,19205.1966,19205.1966,0.0,358497.00320000004,"Being goods sold to Dave, Rana and Kurian Inv No 277",0
2025-12-14,Bobal-Tak,32CsVoK0386O4ZC,272143.84,18,0.0,0.0,48985.891200000005,321129.73120000004,Being goods sold to Bobal-Tak Inv No 721,0
2026-02-09,Palla and Sons,32cQybh2597b8ZC,429538.12,12,0.0,0.0,51544.5744,481082.6944,Being goods sold to Palla and Sons Inv No 203,0
2025-12-07,"Sani, Seth and Dara",24YbjHV8240e6ZB,152691.33,0,0.0,0.0,0.0,152691.33,"Being goods sold to Sani, Seth and Dara Inv No 337",0
2025-03-17,"Sane, Grover and Pai",37FErAS2622s8ZC,444527.43,0,0.0,0.0,0.0,444527.43,"Being goods sold to Sane, Grover and Pai Inv No 316",0
2025-12-15,Thakur LLC,37UBTFe7767l3ZA,60795.69,5,0.0,0.0,3039.7845,63835.474500000004,Being goods sold to Thakur LLC Inv No 281,0
2026-02-27,Pai-Dyal,18CeBPp3573H7ZB,304328.2,28,42605.948000000004,42605.948000000004,0.0,389540.096,Being goods sold to Pai-Dyal Inv No 588,0
2025-05-27,Zacharia-Sheth,10bDXUM3968u1ZA,439593.3,28,0.0,0.0,123086.12400000001,562679.424,Being goods sold to Zacharia-Sheth Inv No 196,0
2025-03-24,"Srinivas, Bhattacharyya and Choudhary",27ubxuC2980c7ZC,51992.84,18,2339.6778,2339.6778,0.0,56672.19559999999,GST Calculation Error,1
2025-10-21,Batta-Mangat,31lJRsY1491Q6ZC,234837.29,5,0.0,0.0,5870.932250000001,240708.22225000002,GST Calculation Error,1
2025-11-05,More-Mukhopadhyay,35mjwLa5870b8ZC,412146.92,12,0.0,0.0,49457.630399999995,461604.55039999995,Being goods sold to More-Mukhopadhyay Inv No 276,0
2025-08-14,Nanda-Kant,10kJeag3179m1ZA,186535.13,18,16788.1617,16788.1617,0.0,220111.4534,Being goods sold to Nanda-Kant Inv No 551,0
2025-05-16,"Buch, Chander and Edwin",33UHRvE2555H5ZB,180537.09,12,10832.2254,10832.2254,0.0,202201.5408,"Being goods sold to Buch, Chander and Edwin Inv No 938",0
2025-06-23,Palan-Mann,21xAHtv7654D6ZC,50000.0,18,0.0,0.0,9000.0,59000.0,Urgent payment cash,1
2025-08-01,Patel-Behl,28KfJku7309B2ZA,458733.15,18,41285.9835,41285.9835,0.0,541305.117,Being goods sold to Patel-Behl Inv No 207,0
2025-02-27,Hegde-Dubey,23Dtvor6584M7ZA,172630.83,18,15536.774699999998,15536.774699999998,0.0,203704.3794,Being goods sold to Hegde-Dubey Inv No 425,0
2025-11-23,Dada-Sarma,22JxWxt4127i9ZB,176092.76,18,15848.3484,15848.3484,0.0,207789.45679999999,Being goods sold to Dada-Sarma Inv No 470,0
2025-08-30,Gole Inc,17svlxf5860F8ZA,126603.26,12,7596.195599999999,7596.195599999999,0.0,141795.6512,Being goods sold to Gole Inc Inv No 224,0
2025-03-31,Kohli-Pillai,11kNDSI0557T8ZC,395604.27,28,0.0,0.0,110769.19560000002,506373.46560000005,Being goods sold to Kohli-Pillai Inv No 717,0
2026-01-19,Tata-Atwal,25MxBEO7112s7ZB,28422.02,5,0.0,0.0,1421.101,29843.121,Being goods sold to Tata-Atwal Inv No 505,0
2025-03-05,"Guha, Hegde and Gera",29sgBtq5241q7ZA,97485.91,5,0.0,0.0,4874.2955,102360.20550000001,"Being goods sold to Guha, Hegde and Gera Inv No 306",0
2025-04-06,"Basu, Baral and Karan",29QdPsR7949R1ZC,247224.88,18,0.0,0.0,44500.4784,291725.3584,"Being goods sold to Basu, Baral and Karan Inv No 623",0
2025-06-24,"Krishnan, Golla and Gokhale",15aFZhu7471i2ZC,428645.85,0,0.0,0.0,0.0,428645.85,"Being goods sold to Krishnan, Golla and Gokhale Inv No 288",0
2025-05-25,Sani-Mishra,31NsuTM5269a6ZB,106418.02,28,14898.522800000002,14898.522800000002,0.0,136215.0656,Being goods sold to Sani-Mishra Inv No 857,0
2025-06-28,Bhattacharyya-Ben,12enHuv4979h1ZA,347522.57,0,0.0,0.0,0.0,347522.57,Being goods sold to Bhattacharyya-Ben Inv No 927,0
2026-01-30,Golla-Bal,16WgTlk4996I1ZC,282668.13,5,7066.7032500000005,7066.7032500000005,0.0,296801.53650000005,Being goods sold to Golla-Bal Inv No 966,0
2026-02-26,"Sanghvi, Sankaran and Chand",12MVrPg1773e6ZC,452672.2,18,0.0,0.0,81480.996,534153.196,"Being goods sold to Sanghvi, Sankaran and Chand Inv No 843",0
2025-06-03,Vasa-Dutt,27Oosue7896Q4ZA,5406.24,0,0.0,0.0,0.0,5406.24,Being goods sold to Vasa-Dutt Inv No 432,0
2026-01-23,Arya-Nayar,21DDOSF4456f3ZA,70145.54,28,9820.3756,9820.3756,0.0,89786.29119999999,Being goods sold to Arya-Nayar Inv No 899,0
2026-01-29,Tella and Sons,20rtszF4634c3ZC,284915.13,12,17094.9078,17094.9078,0.0,319104.9456,Being goods sold to Tella and Sons Inv No 245,0
2025-07-23,Sankar-Ahluwalia,19nMJtw1588w4ZB,440197.95,28,0.0,0.0,123255.42600000002,563453.376,Being goods sold to Sankar-Ahluwalia Inv No 248,0
2025-09-10,"Dave, Mann and Wadhwa",24ruemt5991H4ZA,59848.32,12,0.0,0.0,7181.7984,67030.1184,"Being goods sold to Dave, Mann and Wadhwa Inv No 141",0
2025-09-13,Saini-Bhattacharyya,12fFUux6491k1ZA,401601.75,5,10040.04375,10040.04375,0.0,421681.8375,Being goods sold to Saini-Bhattacharyya Inv No 450,0
2025-06-18,Venkatesh-Patla,10TKzFD9532o2ZC,378166.91,5,9454.17275,9454.17275,0.0,397075.2555,Being goods sold to Venkatesh-Patla Inv No 340,0
2025-10-18,Personal - Vansha,26DrOQU2685U2ZA,383563.3,18,34520.697,34520.697,0.0,452604.69399999996,Adjustment,1
2025-03-06,Personal - Ikbal,10YeJlF7442n6ZA,320632.58,18,0.0,0.0,57713.8644,378346.44440000004,Personal expense,1
2025-05-17,"Kohli, Devi and Tak",16nSCEZ5075K5ZC,107041.14,28,0.0,0.0,29971.519200000002,137012.6592,"Being goods sold to Kohli, Devi and Tak Inv No 647",0
2025-07-31,Shere and Sons,19tANKh0159m2ZC,241306.29,0,0.0,0.0,0.0,241306.29,Being goods sold to Shere and Sons Inv No 879,0
2025-08-02,"Garg, Basu and Shanker",22DjJVX7447b2ZC,223742.42,5,0.0,0.0,11187.121000000001,234929.54100000003,"Being goods sold to Garg, Basu and Shanker Inv No 925",0
2025-05-06,Raghavan LLC,25KXCEX6298a8ZB,133491.17,18,0.0,0.0,24028.410600000003,157519.58060000002,Being goods sold to Raghavan LLC Inv No 836,0
2025-06-26,Kashyap PLC,11qrSnc3840n6ZA,338911.43,0,0.0,0.0,0.0,338911.43,Being goods sold to Kashyap PLC Inv No 477,0
2025-05-13,Kata Inc,25ahGOy0869U4ZB,288877.35,0,0.0,0.0,0.0,288877.35,Being goods sold to Kata Inc Inv No 694,0
2025-08-06,Bhatnagar-Ganesh,33Lhwxx4272R2ZB,70215.95,0,0.0,0.0,0.0,70215.95,Being goods sold to Bhatnagar-Ganesh Inv No 945,0
2025-10-22,Sibal-Kanda,13ERqVl1246w9ZB,158305.48,5,0.0,0.0,7915.274000000001,166220.75400000002,Being goods sold to Sibal-Kanda Inv No 736,0
2025-08-27,Bail LLC,11ucRHQ1914l8ZA,376626.64,28,52727.729600000006,52727.729600000006,0.0,482082.09920000006,Being goods sold to Bail LLC Inv No 427,0
2025-10-28,"Cheema, Dua and Saraf",32sMXVT8014U5ZB,11348.03,28,0.0,0.0,3177.4484000000007,14525.478400000002,"Being goods sold to Cheema, Dua and Saraf Inv No 298",0
2025-05-22,Gulati Inc,11uqKHS6993S6ZC,106820.19,5,2670.50475,2670.50475,0.0,112161.19949999999,Being goods sold to Gulati Inc Inv No 666,0
2025-08-25,"Mander, Sinha and Sastry",35rDgYs6076K2ZC,307377.01,0,0.0,0.0,0.0,307377.01,"Being goods sold to Mander, Sinha and Sastry Inv No 193",0
2025-07-04,Uppal and Sons,15qzSlp5590O2ZB,187829.76,12,11269.7856,11269.7856,0.0,210369.33120000002,Being goods sold to Uppal and Sons Inv No 780,0
2025-07-22,Dubey and Sons,15GtHUQ9645b2ZC,123688.77,0,0.0,0.0,0.0,123688.77,Being goods sold to Dubey and Sons Inv No 719,0
2025-04-21,"Srivastava, Thakkar and Narayanan",13bWFqL9562u8ZB,436228.2,5,10905.705000000002,10905.705000000002,0.0,458039.61000000004,"Being goods sold to Srivastava, Thakkar and Narayanan Inv No 630",0
2025-03-11,"Dasgupta, Batta and Ghosh",23huFUY6435m6ZA,337758.92,28,0.0,0.0,94572.4976,432331.4176,"Being goods sold to Dasgupta, Batta and Ghosh Inv No 686",0
2025-03-24,Savant-Mukhopadhyay,27YSkgR4695W1ZC,282177.06,28,39504.788400000005,39504.788400000005,0.0,361186.63680000004,Being goods sold to Savant-Mukhopadhyay Inv No 618,0
2025-11-03,Bhat and Sons,10bfbYb3792k5ZB,131148.78,28,0.0,0.0,36721.6584,167870.43839999998,Being goods sold to Bhat and Sons Inv No 103,0
2025-08-24,"Bora, Mukhopadhyay and Soni",34tJshh2585i8ZC,178039.66,5,4450.9915,4450.9915,0.0,186941.643,"Being goods sold to Bora, Mukhopadhyay and Soni Inv No 280",0
2026-01-03,Srivastava-Borah,20prusG8821E6ZB,361479.88,12,0.0,0.0,43377.5856,404857.4656,Being goods sold to Srivastava-Borah Inv No 208,0
2025-08-12,Sethi PLC,18IQKKw8413h1ZA,81805.64,18,7362.5076,7362.5076,0.0,96530.6552,Being goods sold to Sethi PLC Inv No 351,0
2026-02-27,Ghose Ltd,32dZIvm1723W8ZC,300154.8,28,42021.672000000006,42021.672000000006,0.0,384198.14400000003,Being goods sold to Ghose Ltd Inv No 397,0
2025-11-10,Sachar-Rajagopal,28QjNPj8186U1ZA,190703.52,12,11442.2112,11442.2112,0.0,213587.94239999997,Being goods sold to Sachar-Rajagopal Inv No 395,0
2026-01-15,"Vasa, More and Nair",24SbcIX7447V4ZC,446776.73,28,62548.7422,62548.7422,0.0,571874.2143999999,"Being goods sold to Vasa, More and Nair Inv No 115",0
2025-12-28,Mistry PLC,22dhVTh5936c3ZB,160832.5,12,0.0,0.0,19299.899999999998,180132.4,Being goods sold to Mistry PLC Inv No 918,0
2025-08-07,Sant Ltd,33KUKiq6920X9ZB,402621.47,5,0.0,0.0,20131.0735,422752.54349999997,Being goods sold to Sant Ltd Inv No 465,0
2026-01-13,Kar LLC,17BTPxH4419n6ZB,436583.48,12,26195.0088,26195.0088,0.0,488973.4976,Being goods sold to Kar LLC Inv No 863,0
2025-08-11,Sarkar-Das,38JJpFe7729N1ZA,5377.78,18,484.00019999999995,484.00019999999995,0.0,6345.7804,Being goods sold to Sarkar-Das Inv No 553,0
2025-11-02,Talwar LLC,13cezrz8703D5ZA,263281.33,12,0.0,0.0,31593.7596,294875.0896,Being goods sold to Talwar LLC Inv No 715,0
2025-06-20,Sahota-Bhatia,11tLILE0300Q1ZC,116183.94,28,16265.751600000001,16265.751600000001,0.0,148715.44319999998,Being goods sold to Sahota-Bhatia Inv No 983,0
2025-08-23,"Oak, Swamy and Mand",11wKawJ7675u6ZC,348179.69,5,0.0,0.0,17408.984500000002,365588.6745,"Being goods sold to Oak, Swamy and Mand Inv No 844",0
2025-11-25,"Sathe, Mammen and Soman",34sYhYV5275o7ZB,153840.53,12,9230.4318,9230.4318,0.0,172301.39359999998,"Being goods sold to Sathe, Mammen and Soman Inv No 232",0
2025-12-02,Mann-Singhal,16lZzbK1131C9ZB,386668.62,18,0.0,0.0,69600.3516,456268.9716,Being goods sold to Mann-Singhal Inv No 247,0
2025-10-02,Mohanty-Rege,11CuUic7484j8ZC,405830.83,18,36524.7747,36524.7747,0.0,478880.37940000003,Being goods sold to Mohanty-Rege Inv No 154,0
2025-05-29,"Bhandari, Loke and Das",22LQEjc3088L5ZC,65098.1,12,3905.886,3905.886,0.0,72909.872,"Being goods sold to Bhandari, Loke and Das Inv No 163",0
2025-06-22,Sengupta-Hans,36nkHTT1459c9ZC,156142.41,18,14052.8169,14052.8169,0.0,184248.0438,Being goods sold to Sengupta-Hans Inv No 857,0
2025-04-16,"Nath, Devan and Wali",30FkapF1351r1ZA,159755.93,12,0.0,0.0,19170.7116,178926.6416,"Being goods sold to Nath, Devan and Wali Inv No 190",0
2025-07-12,"Dube, Gala and Bhandari",26ICifW7952G3ZA,61335.11,5,0.0,0.0,3066.7555,64401.8655,"Being goods sold to Dube, Gala and Bhandari Inv No 312",0
2025-07-28,"Chhabra, Mani and Bhatti",32YauVJ7685M1ZA,11401.56,28,0.0,0.0,3192.4368,14593.996799999999,"Being goods sold to Chhabra, Mani and Bhatti Inv No 321",0
2025-12-16,Bhardwaj-Dara,24rxZpI4972Q1ZA,336422.67,12,20185.3602,20185.3602,0.0,376793.3904,Being goods sold to Bhardwaj-Dara Inv No 535,0
2025-05-07,Pall-Gera,12KfKDS5987H5ZB,489059.38,28,0.0,0.0,136936.6264,625996.0064000001,Being goods sold to Pall-Gera Inv No 434,0
2025-11-17,Sharaf LLC,10drGyW1332L7ZA,385926.63,18,34733.3967,34733.3967,0.0,455393.42339999997,Being goods sold to Sharaf LLC Inv No 439,0
2025-09-27,"Luthra, Arora and Ben",12DCnOs5566B5ZA,413639.64,0,0.0,0.0,0.0,413639.64,"Being goods sold to Luthra, Arora and Ben Inv No 825",0
2026-01-31,"Yogi, Sundaram and Mane",26DjVpu9880N4ZC,66116.87,12,3967.0121999999997,3967.0121999999997,0.0,74050.89439999999,"Being goods sold to Yogi, Sundaram and Mane Inv No 498",0
2025-06-09,Murty-Anne,27BhZdy1918M1ZB,306075.35,5,7651.88375,7651.88375,0.0,321379.11749999993,Being goods sold to Murty-Anne Inv No 188,0
2025-10-22,Oak-Mani,26vhzDO8321R2ZA,110606.15,28,15484.861,15484.861,0.0,141575.872,Being goods sold to Oak-Mani Inv No 533,0
2025-05-20,Bala Group,30ZBkTy9078y3ZA,283649.78,18,0.0,0.0,51056.9604,334706.7404,Being goods sold to Bala Group Inv No 574,0
2025-09-26,Wali PLC,26xsLjR1284B1ZB,4190.33,18,0.0,0.0,754.2593999999999,4944.5894,Being goods sold to Wali PLC Inv No 108,0
2026-02-04,Pandit PLC,21xHSpA1622R5ZA,104224.21,5,2605.6052500000005,2605.6052500000005,0.0,109435.42050000001,Being goods sold to Pandit PLC Inv No 933,0
2025-09-18,"Badami, Chaudry and Ranganathan",38lnJeT7305D9ZB,205523.73,18,0.0,0.0,36994.2714,242518.0014,"Being goods sold to Badami, Chaudry and Ranganathan Inv No 474",0
2025-09-25,Dutta-Gade,24lJAgI4626r8ZC,348720.11,5,8718.00275,8718.00275,0.0,366156.11549999996,Being goods sold to Dutta-Gade Inv No 907,0
2025-12-18,Sehgal Ltd,24tuaXw6624K6ZA,480185.58,5,0.0,0.0,24009.279000000002,504194.859,Being goods sold to Sehgal Ltd Inv No 716,0
2025-08-08,"Nath, Das and Dani",26wfxEH2619U6ZA,254218.34,5,6355.458500000001,6355.458500000001,0.0,266929.257,"Being goods sold to Nath, Das and Dani Inv No 551",0
2025-12-17,"Sibal, Prasad and Din",30KUrUH9624B9ZB,494251.61,0,0.0,0.0,0.0,494251.61,"Being goods sold to Sibal, Prasad and Din Inv No 835",0
2025-08-21,Mannan-Bala,23TXaYF6882n4ZB,262087.54,0,0.0,0.0,0.0,262087.54,Being goods sold to Mannan-Bala Inv No 942,0
2025-12-16,Minhas-Kale,12glEkL0923Z4ZA,109156.44,5,0.0,0.0,5457.822,114614.262,Being goods sold to Minhas-Kale Inv No 966,0
2025-04-07,"Dalal, Bhattacharyya and Dixit",25FClSp8029H3ZC,424725.48,5,0.0,0.0,21236.274,445961.75399999996,"Being goods sold to Dalal, Bhattacharyya and Dixit Inv No 520",0
2025-05-08,Ranganathan-Dhar,10SuLff8288Z3ZA,150579.04,18,0.0,0.0,27104.2272,177683.2672,Being goods sold to Ranganathan-Dhar Inv No 391,0
2025-11-02,"Natarajan, Babu and Das",14dSAjZ7509i7ZB,410275.44,12,24616.5264,24616.5264,0.0,459508.49279999995,"Being goods sold to Natarajan, Babu and Das Inv No 760",0
2025-06-24,Venkatesh-Pingle,34HmRst1811W1ZB,223932.0,12,13435.92,13435.92,0.0,250803.84000000003,Being goods sold to Venkatesh-Pingle Inv No 112,0
2026-02-20,Gola PLC,32STtKZ8688c7ZB,321110.05,28,44955.407,44955.407,0.0,411020.864,Being goods sold to Gola PLC Inv No 163,0
2025-11-02,Sura LLC,34IgpAn2105P6ZB,156038.31,5,3900.95775,3900.95775,0.0,163840.2255,Being goods sold to Sura LLC Inv No 987,0
2025-10-09,Wali Inc,17qbToy6541f9ZB,417928.89,5,10448.22225,10448.22225,0.0,438825.3345,Being goods sold to Wali Inc Inv No 899,0
2026-02-03,Singh Ltd,22gtpat0540S8ZC,228685.62,18,20581.7058,20581.7058,0.0,269849.0316,Being goods sold to Singh Ltd Inv No 864,0
2025-08-06,Rastogi Ltd,13qmtqL2242W7ZB,464212.18,18,0.0,0.0,83558.1924,547770.3724,Being goods sold to Rastogi Ltd Inv No 339,0
2025-06-03,Balan-Chahal,36QDNHm8501d7ZB,306342.84,18,0.0,0.0,55141.711200000005,361484.55120000005,Being goods sold to Balan-Chahal Inv No 497,0
2025-04-01,Morar and Sons,14pGpZi9311J6ZA,474583.77,5,0.0,0.0,23729.188500000004,498312.9585,Being goods sold to Morar and Sons Inv No 738,0
2025-05-25,Baria Inc,34ZbvrK8268w9ZC,244695.56,12,0.0,0.0,29363.4672,274059.0272,Being goods sold to Baria Inc Inv No 126,0
2025-06-24,Varghese Ltd,36GDoTl7272I7ZB,424069.37,28,0.0,0.0,118739.42360000001,542808.7936,Being goods sold to Varghese Ltd Inv No 343,0
2025-09-13,"Warrior, Ganguly and Bir",31fggDG3418i1ZB,97020.4,5,0.0,0.0,4851.0199999999995,101871.42,"Being goods sold to Warrior, Ganguly and Bir Inv No 989",0
2025-04-02,"Bandi, Karnik and Ratti",20dEVLp4606l9ZC,495393.11,5,12384.82775,12384.82775,0.0,520162.7655,"Being goods sold to Bandi, Karnik and Ratti Inv No 366",0
2025-09-07,Peri LLC,27NrRpp8770k5ZC,330873.25,0,0.0,0.0,0.0,330873.25,Being goods sold to Peri LLC Inv No 214,0
2026-01-16,"Naik, Talwar and Sandal",15yYumX0431w7ZC,233339.01,12,14000.3406,14000.3406,0.0,261339.6912,"Being goods sold to Naik, Talwar and Sandal Inv No 948",0
2025-06-24,Sami-Shah,29sODrA6535X6ZC,422865.13,12,25371.9078,25371.9078,0.0,473608.9456,Being goods sold to Sami-Shah Inv No 991,0
2025-12-24,Talwar Group,10FTmwb5998v2ZC,335636.55,28,46989.117000000006,46989.117000000006,0.0,429614.78400000004,Being goods sold to Talwar Group Inv No 981,0
2025-03-02,Dube LLC,12ubDIE6547G8ZC,286448.67,12,17186.920199999997,17186.920199999997,0.0,320822.51039999997,Being goods sold to Dube LLC Inv No 331,0
2026-01-06,"Hora, Shankar and Sarraf",14vORyU2560i7ZA,396882.18,18,35719.396199999996,35719.396199999996,0.0,468320.9724,"Being goods sold to Hora, Shankar and Sarraf Inv No 412",0
2025-10-31,Ahluwalia Group,10eHtcg8490Q9ZB,354848.0,28,49678.72,49678.72,0.0,454205.43999999994,Being goods sold to Ahluwalia Group Inv No 157,0
2025-12-06,"Gulati, Brahmbhatt and Gola",21zHrxR2077Y3ZA,251984.68,5,0.0,0.0,12599.234,264583.914,"Being goods sold to Gulati, Brahmbhatt and Gola Inv No 588",0
2025-12-21,Subramanian Group,25ZAoKS0274b7ZB,297086.82,18,0.0,0.0,53475.6276,350562.4476,Being goods sold to Subramanian Group Inv No 194,0
2025-04-08,Kala-Seshadri,33qWVzi7750z3ZB,138135.5,18,12432.195,12432.195,0.0,162999.89,Being goods sold to Kala-Seshadri Inv No 779,0
2025-10-11,Bath Inc,30WEfdD2106g2ZB,136400.93,5,0.0,0.0,6820.0465,143220.9765,Being goods sold to Bath Inc Inv No 558,0
2026-02-16,Mannan Ltd,29SWcjo5669d4ZB,387121.28,5,9678.032000000001,9678.032000000001,0.0,406477.34400000004,Being goods sold to Mannan Ltd Inv No 294,0
2026-01-22,Ganesan-Nath,20KAVcN0970X6ZB,204192.91,12,0.0,0.0,24503.1492,228696.05920000002,Being goods sold to Ganesan-Nath Inv No 867,0
2025-10-13,"Palan, Goel and Seshadri",16DNaLh3655Z8ZB,437845.7,0,0.0,0.0,0.0,437845.7,GST Calculation Error,1
2025-09-06,Goswami PLC,24ZHDuM9734Y5ZC,213339.4,28,29867.516000000003,29867.516000000003,0.0,273074.43200000003,Being goods sold to Goswami PLC Inv No 976,0
