Taxable_Value,Total,is_round_amount,is_weekend,tax_mismatch,keyword_flag,vendor_daily_count,is_structured_split,Is_Fraud
36692.78,43297.4804,0,1,0,0,1,0,0
5792.71,6487.8352,0,0,0,0,1,0,0
32310.05,38125.859,0,0,0,0,1,0,0
30927.39,32473.7595,0,0,0,0,1,0,0
24200.55,27104.616,0,1,0,0,1,0,0
33788.34,35477.757,0,0,0,0,1,0,0
24864.94,24864.94,0,0,0,0,1,0,0
34018.75,40142.125,0,0,0,0,1,0,0
32415.45,41491.776,0,0,0,0,1,0,0
37548.54,37548.54,0,0,0,0,2,0,0
20616.34,24327.2812,0,0,0,0,2,1,0
25000.0,29500.0,0,0,0,1,2,1,1
25000.0,29500.0,0,0,0,1,2,1,1
1435.38,1607.6256000000003,0,0,0,0,1,0,0
12053.33,15428.2624,0,0,0,0,1,0,0
12078.19,12078.19,0,0,0,0,1,0,0
38575.13,38575.13,0,1,0,0,2,0,0
50000.0,59000.0,1,0,1,0,1,0,1
15134.37,15134.37,0,0,0,0,1,0,0
20282.76,21296.898,0,0,0,0,1,0,0
22236.67,28462.9376,0,1,0,0,1,0,0
3371.04,3977.8272,0,0,0,0,1,0,0
28871.42,30314.990999999995,0,0,0,0,1,0,0
20891.99,23399.0288,0,0,0,0,1,0,0
1866.77,2202.7886,0,0,0,0,1,0,0
10930.63,12898.1434,0,0,0,0,1,0,0
50000.0,59000.0,1,1,1,0,1,0,1
35332.22,39572.0864,0,0,0,0,1,0,0
34029.37,34029.37,0,0,0,0,1,0,0
4888.15,6256.831999999999,0,0,0,0,1,0,0
27964.62,31320.3744,0,0,0,0,2,0,0
31690.51,33275.0355,0,0,0,0,1,0,0
50000.0,59000.0,1,0,1,0,1,0,1
3581.11,4010.8432,0,1,0,0,1,0,0
15794.59,15794.59,0,1,0,0,1,0,0
12081.53,13531.3136,0,0,0,0,2,0,0
31584.17,40427.73759999999,0,0,0,0,1,0,0
36186.05,37995.3525,0,0,0,0,1,0,0
34538.41,40755.323800000006,0,0,0,0,2,0,0
1555.36,1555.36,0,0,0,0,1,0,0
24840.67,24840.67,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,2,1,1
25000.0,29500.0,0,0,0,1,2,1,1
39614.79,46745.45220000001,0,1,0,0,1,0,0
29288.98,34560.9964,0,1,0,0,1,0,0
3741.88,3928.974,0,1,0,0,1,0,0
38522.71,38522.71,0,0,0,0,1,0,0
25268.73,32343.974400000003,0,0,0,0,2,0,0
31467.44,33040.812,0,0,0,0,2,0,0
39937.64,39937.64,0,1,0,0,2,0,0
33133.77,42411.2256,0,0,0,0,1,0,0
13379.89,14048.8845,0,0,0,0,4,1,0
15639.7,16421.685,0,0,0,0,1,0,0
34948.01,36695.410500000005,0,0,0,0,1,0,0
20437.7,22890.224,0,1,0,0,1,0,0
33428.57,39445.712600000006,0,0,0,0,2,0,0
5624.34,6636.7212,0,0,0,0,1,0,0
1946.64,1946.64,0,1,0,0,1,0,0
17537.17,20693.8606,0,1,0,0,1,0,0
1430.74,1688.2732,0,0,0,0,2,0,0
34328.67,43940.6976,0,0,0,0,1,0,0
7001.92,8962.4576,0,0,0,0,1,0,0
32611.59,32611.59,0,0,0,0,1,0,0
21596.45,22676.272500000003,0,0,0,0,1,0,0
39094.06,46130.9908,0,0,0,0,2,0,0
33632.54,43049.6512,0,0,0,0,2,0,0
31226.93,36847.7774,0,0,0,1,1,0,1
32794.89,34434.6345,0,0,0,0,2,0,0
20259.65,22690.808000000005,0,0,0,0,1,0,0
36366.56,38184.888,0,0,0,0,2,0,0
20064.33,25682.3424,0,0,0,0,1,0,0
37331.77,47784.66559999999,0,1,0,0,3,0,0
33132.17,37108.0304,0,1,0,0,1,0,0
39935.72,44728.0064,0,0,0,0,1,0,0
21716.46,25625.4228,0,0,0,0,1,0,0
1929.53,2469.7984,0,1,0,0,1,0,0
3310.82,4237.8496000000005,0,1,0,0,1,0,0
1966.52,1966.52,0,0,0,0,1,0,0
12960.42,14515.6704,0,1,0,0,3,1,0
30697.64,32232.522,0,0,0,0,1,0,0
24007.73,30729.8944,0,1,0,0,2,0,0
24203.73,25413.916500000003,0,0,0,0,1,0,0
30453.65,35935.30700000001,0,1,0,0,1,0,0
23171.95,23171.95,0,1,0,0,1,0,0
38605.34,49414.8352,0,1,0,0,1,0,0
15887.84,15887.84,0,0,0,0,1,0,0
33248.17,33248.17,0,0,0,0,1,0,0
23657.73,27916.1214,0,1,0,0,1,0,0
13725.5,17568.64,0,1,0,0,2,0,0
8006.66,9447.858799999998,0,1,0,0,1,0,0
10240.3,11469.136,0,0,0,0,1,0,0
31192.68,34935.8016,0,0,0,0,1,0,0
4130.76,5287.372800000001,0,1,0,0,2,0,0
22774.08,26873.4144,0,0,0,0,1,0,0
13289.72,14884.4864,0,0,0,0,1,0,0
30254.9,31767.645000000004,0,1,0,0,1,0,0
33468.13,42839.2064,0,0,0,0,5,0,0
38570.26,38570.26,0,1,0,0,1,0,0
21224.24,25044.6032,0,1,0,0,1,0,0
21620.93,25512.6974,0,1,0,0,1,0,0
34956.06,44743.7568,0,0,0,0,1,0,0
14211.36,14921.928,0,0,0,0,1,0,0
38226.75,42813.96000000001,0,1,0,0,1,0,0
16135.15,16135.15,0,0,0,0,1,0,0
21308.02,22373.421,0,0,0,0,3,1,0
7516.04,8868.9272,0,1,0,0,1,0,0
25839.03,30490.0554,0,0,0,0,1,0,0
50000.0,59000.0,1,1,1,0,1,0,1
4735.22,6061.0816,0,0,0,0,2,0,0
29598.7,29598.7,0,0,0,0,1,0,0
38861.81,49743.1168,0,1,0,0,1,0,0
5263.31,6210.705800000001,0,0,0,0,1,0,0
9321.7,9787.785,0,1,0,0,2,1,0
35384.79,35384.79,0,1,0,0,1,0,0
13576.98,13576.98,0,0,0,0,1,0,0
21082.43,24877.2674,0,0,0,0,2,0,0
28169.91,33240.4938,0,0,0,0,1,0,0
28998.92,37118.6176,0,1,0,0,1,0,0
34476.78,44130.2784,0,0,0,0,1,0,0
21555.96,21555.96,0,0,0,0,1,0,0
9009.1,10090.192,0,1,0,0,1,0,0
23093.47,29559.641600000003,0,0,0,0,1,0,0
21185.31,21185.31,0,1,0,0,2,1,0
13507.19,15938.4842,0,0,0,0,2,1,0
30156.72,33775.5264,0,1,0,0,1,0,0
11716.43,14997.0304,0,0,0,0,1,0,0
39858.07,44641.0384,0,0,0,0,1,0,0
17705.66,18590.943000000003,0,0,0,0,1,0,0
28234.51,29646.2355,0,0,0,0,1,0,0
27026.77,30269.9824,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,2,1,1
25000.0,29500.0,0,0,0,1,2,1,1
33838.27,43312.9856,0,0,0,0,1,0,0
12740.13,13377.1365,0,1,0,0,1,0,0
6873.53,7698.353599999999,0,0,0,0,3,1,0
9486.1,9486.1,0,0,0,0,2,0,0
34642.61,34642.61,0,0,0,0,2,0,0
11325.02,13363.5236,0,0,0,0,1,0,0
12818.42,15125.7356,0,0,0,0,1,0,0
4797.3,6140.544,0,0,0,0,1,0,0
33383.08,37389.0496,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,3,1,1
25000.0,29500.0,0,0,0,1,3,1,1
12255.45,12868.2225,0,0,0,0,1,0,0
33390.42,33390.42,0,0,0,0,2,0,0
7829.43,8220.9015,0,1,0,0,2,0,0
36468.19,43032.4642,0,0,0,0,2,0,0
1634.37,1928.5566,0,0,0,0,1,0,0
1127.66,1127.66,0,0,0,0,2,1,0
17514.68,17514.68,0,0,0,0,1,0,0
22160.19,26149.0242,0,0,0,0,1,0,0
8818.63,11287.8464,0,0,0,0,1,0,0
37110.67,37110.67,0,1,0,0,2,0,0
17063.21,21840.9088,0,1,0,0,2,1,0
23659.91,30284.6848,0,0,0,0,2,0,0
14243.32,14243.32,0,1,0,0,1,0,0
4262.65,5029.927,0,0,0,0,1,0,0
35020.55,35020.55,0,0,0,0,1,0,0
28951.24,37057.5872,0,0,0,0,2,0,0
3343.24,3510.402,0,0,0,0,1,0,0
15000.04,17700.0472,0,0,0,0,2,0,0
32029.57,37794.8926,0,1,0,0,1,0,0
27981.12,31338.8544,0,1,0,0,3,0,0
36866.85,47189.568,0,0,0,0,1,0,0
11277.91,12631.2592,0,0,0,0,2,1,0
29133.9,29133.9,0,0,0,0,1,0,0
25978.38,30654.4884,0,0,0,0,1,0,0
34559.57,36287.5485,0,0,0,0,1,0,0
16676.73,19678.5414,0,0,0,0,1,0,0
26587.62,34032.1536,0,0,0,0,2,0,0
11414.48,11985.203999999998,0,1,0,0,1,0,0
26868.71,31705.0778,0,0,0,0,1,0,0
30180.14,31689.147,0,0,0,0,1,0,0
31579.49,33158.4645,0,1,0,0,1,0,0
31388.49,31388.49,0,0,0,0,2,0,0
25000.0,29500.0,0,1,0,1,3,1,1
25000.0,29500.0,0,1,0,1,3,1,1
38122.5,48796.8,0,0,0,0,2,0,0
34600.7,34600.7,0,0,0,0,1,0,0
27593.61,28973.290500000003,0,0,0,0,1,0,0
14604.13,17232.8734,0,0,0,0,2,1,0
27470.18,28843.689,0,1,0,0,2,1,0
36022.19,37823.2995,0,0,0,0,2,0,0
50000.0,59000.0,1,0,1,0,1,0,1
22748.29,25478.0848,0,0,0,0,1,0,0
16189.19,20722.163200000003,0,1,0,0,1,0,0
38982.6,40931.73,0,0,0,0,1,0,0
34844.21,39025.5152,0,1,0,0,1,0,0
30828.15,30828.15,0,1,0,0,1,0,0
2824.21,3163.1152,0,0,0,0,1,0,0
27311.87,30589.2944,0,1,0,0,1,0,0
15535.0,18331.300000000003,0,0,0,0,2,1,0
6317.99,7455.2282,0,0,0,0,2,0,0
16936.08,18968.4096,0,0,0,0,1,0,0
50000.0,59000.0,1,0,1,0,1,0,1
39720.53,50842.2784,0,0,0,0,1,0,0
28619.79,30050.7795,0,0,0,0,1,0,0
26445.47,29618.926400000004,0,0,0,0,1,0,0
20469.17,26200.5376,0,1,0,0,1,0,0
35701.15,39985.28800000001,0,0,0,0,1,0,0
24220.17,28579.8006,0,0,0,0,1,0,0
25000.0,29500.0,0,1,0,1,2,1,1
25000.0,29500.0,0,1,0,1,2,1,1
16601.32,21249.6896,0,0,0,0,3,0,0
13596.78,13596.78,0,0,0,0,1,0,0
21577.48,22656.354000000003,0,1,0,0,1,0,0
14998.43,19197.9904,0,0,0,0,1,0,0
38149.62,38149.62,0,1,0,0,1,0,0
22285.96,23400.258,0,0,0,0,1,0,0
34889.09,39075.78079999999,0,1,0,0,1,0,0
17460.9,19556.208,0,0,0,0,1,0,0
30757.29,32295.1545,0,0,0,0,2,0,0
33144.67,39110.7106,0,0,0,0,2,0,0
26937.38,28284.249,0,0,0,0,1,0,0
4289.07,4803.7584,0,0,0,0,1,0,0
39452.59,50499.3152,0,0,0,0,2,0,0
34677.37,38838.65440000001,0,1,0,0,1,0,0
27259.37,32166.0566,0,1,0,0,1,0,0
2139.59,2396.3408,0,0,0,0,2,0,0
11558.15,12136.0575,0,0,0,0,1,0,0
12800.91,16385.1648,0,0,0,0,1,0,0
6207.51,6207.51,0,0,0,0,1,0,0
2558.58,3019.1244,0,0,0,0,1,0,0
25442.1,25442.1,0,0,0,0,1,0,0
33025.75,33025.75,0,0,0,0,1,0,0
23967.84,30678.8352,0,0,0,0,1,0,0
26105.09,29237.7008,0,1,0,0,1,0,0
16259.95,18211.144,0,1,0,0,1,0,0
35975.53,46048.6784,0,0,0,0,1,0,0
29128.04,32623.404800000004,0,0,0,0,4,0,0
17035.25,17887.012499999997,0,1,0,0,1,0,0
24072.64,28405.7152,0,0,0,0,1,0,0
9803.8,10293.99,0,0,0,0,1,0,0
10527.74,12422.7332,0,1,0,0,2,1,0
39147.39,46193.92019999999,0,1,0,0,1,0,0
19163.09,24528.755200000003,0,0,0,0,1,0,0
39044.46,39044.46,0,0,0,0,1,0,0
4354.52,5138.3336,0,0,0,0,1,0,0
5045.42,5953.595600000001,0,0,0,0,1,0,0
22761.99,23900.0895,0,1,0,0,1,0,0
21972.84,21972.84,0,0,0,0,1,0,0
29958.86,38347.340800000005,0,0,0,0,1,0,0
12317.54,15766.451200000003,0,0,0,0,3,1,0
3011.99,3373.4288,0,0,0,0,1,0,0
1698.47,1698.47,0,0,0,0,1,0,0
7017.32,7017.32,0,0,0,0,1,0,0
22739.86,29107.0208,0,1,0,0,1,0,0
18467.95,23638.976,0,0,0,0,1,0,0
9285.56,10956.9608,0,0,0,0,1,0,0
15329.73,17169.297599999998,0,0,0,0,1,0,0
20982.94,20982.94,0,1,0,0,1,0,0
33520.02,33520.02,0,0,0,0,1,0,0
9549.94,12223.9232,0,0,0,0,1,0,0
12951.12,13598.676,0,1,0,0,1,0,0
6177.17,6918.430399999999,0,0,0,0,2,1,0
35173.95,36932.64749999999,0,1,0,0,3,0,0
2855.17,2997.9285,0,1,0,0,1,0,0
9995.97,11795.2446,0,0,0,0,1,0,0
37064.2,38917.41,0,0,0,0,1,0,0
2993.91,2993.91,0,0,0,0,1,0,0
28921.08,30367.134000000005,0,1,0,0,1,0,0
8914.62,10519.2516,0,0,0,0,1,0,0
20599.06,23070.9472,0,0,0,0,2,1,0
21584.48,25469.6864,0,1,0,0,3,1,0
27628.09,35363.955200000004,0,0,0,0,1,0,0
28500.1,33630.117999999995,0,1,0,0,1,0,0
16730.02,18737.622400000004,0,0,0,0,1,0,0
27963.93,27963.93,0,0,0,0,2,1,0
20052.71,23662.1978,0,0,0,0,1,0,0
39707.52,41692.896,0,0,0,0,1,0,0
6223.46,6534.633000000001,0,0,0,0,1,0,0
39366.24,50388.7872,0,0,0,0,1,0,0
19290.82,20255.361,0,1,0,0,1,0,0
32122.03,32122.03,0,0,0,0,2,0,0
38907.26,40852.623,0,0,0,0,1,0,0
36608.54,36608.54,0,1,0,0,1,0,0
7082.55,7082.55,0,0,0,0,2,1,0
35134.57,44972.2496,0,0,0,0,1,0,0
17442.94,18315.087,0,0,0,0,1,0,0
9169.32,11736.7296,0,0,0,0,1,0,0
31749.94,33337.437,0,1,0,0,1,0,0
32221.56,41243.5968,0,0,0,0,1,0,0
33743.39,43191.5392,0,0,0,0,1,0,0
20526.43,22989.6016,0,0,0,0,2,1,0
24242.62,25454.751,0,1,0,0,1,0,0
14801.75,16577.96,0,1,0,0,1,0,0
26130.16,26130.16,0,0,0,0,1,0,0
29742.27,29742.27,0,0,0,0,4,1,0
28927.11,30373.4655,0,0,0,0,1,0,0
36542.5,40927.600000000006,0,0,0,0,1,0,0
9180.64,10833.1552,0,0,0,0,1,0,0
3365.74,3534.027,0,0,0,0,1,0,0
10650.72,11928.8064,0,1,0,0,1,0,0
11732.35,12318.9675,0,0,0,0,1,0,0
19353.39,24772.3392,0,0,0,0,2,1,0
24575.02,27524.0224,0,0,0,0,1,0,0
34971.61,41266.499800000005,0,0,0,0,1,0,0
30406.2,30406.2,0,0,0,0,2,0,0
18375.01,21682.5118,0,0,0,0,2,1,0
35987.95,40306.504,0,1,0,0,2,0,0
26729.71,29937.2752,0,0,0,0,1,0,0
13943.42,17847.5776,0,0,0,0,1,0,0
1253.9,1479.6020000000003,0,1,0,0,1,0,0
33511.85,39543.983,0,0,0,0,1,0,0
8321.85,9819.783,0,0,0,0,2,1,0
33291.37,39283.8166,0,0,0,0,1,0,0
27340.64,30621.5168,0,0,0,0,1,0,0
32226.09,36093.2208,0,0,0,0,2,0,0
1898.62,2240.3716,0,0,0,0,1,0,0
16960.23,16960.23,0,0,0,0,2,1,0
6092.03,6823.0736,0,1,0,0,2,1,0
7140.52,8425.813600000001,0,1,0,0,1,0,0
6660.21,7459.4352,0,1,0,0,2,0,0
28091.34,29495.907,0,0,0,0,2,1,0
50000.0,59000.0,1,1,1,0,1,0,1
6235.18,7981.0304,0,1,0,0,1,0,0
9384.55,10510.696,0,0,0,0,3,1,0
16423.33,21021.8624,0,0,0,0,1,0,0
24207.15,28564.437,0,1,0,0,1,0,0
14911.1,16700.432,0,0,0,0,1,0,0
39130.09,50086.5152,0,1,0,0,2,0,0
23487.69,27715.4742,0,0,0,0,2,1,0
14549.11,15276.5655,0,0,0,0,1,0,0
36457.33,43019.6494,0,1,0,0,2,0,0
9887.88,11074.4256,0,1,0,0,1,0,0
28619.19,33770.644199999995,0,0,0,0,1,0,0
18135.86,21400.3148,0,0,0,0,1,0,0
7165.0,9171.2,0,1,0,0,1,0,0
14324.4,16043.328,0,0,0,0,1,0,0
26266.14,26266.14,0,0,0,0,1,0,0
30606.41,34279.1792,0,0,0,0,2,0,0
14265.78,14979.069,0,1,0,0,2,0,0
19824.89,19824.89,0,0,0,0,3,1,0
36090.52,42586.8136,0,1,0,0,1,0,0
3252.07,3252.07,0,1,0,0,1,0,0
24845.6,27827.072,0,1,0,0,1,0,0
11094.37,11094.37,0,0,0,0,1,0,0
13241.21,13241.21,0,0,0,0,1,0,0
33455.54,37470.2048,0,0,0,0,1,0,0
32766.31,32766.31,0,0,0,0,1,0,0
34405.52,44039.0656,0,0,0,0,2,0,0
13669.36,17496.7808,0,0,0,0,1,0,0
50000.0,59000.0,1,0,1,0,1,0,1
16307.9,20874.112,0,1,0,0,2,1,0
12890.06,12890.06,0,0,0,0,1,0,0
35833.36,45866.700800000006,0,0,0,0,2,0,0
9118.77,9118.77,0,1,0,0,1,0,0
37351.13,39218.6865,0,0,0,0,1,0,0
26563.69,27891.8745,0,1,0,0,1,0,0
8470.65,9487.128,0,0,0,0,1,0,0
2175.6,2284.38,0,0,0,0,2,0,0
28844.52,34036.5336,0,1,0,1,1,0,1
13589.97,13589.97,0,0,0,0,1,0,0
19951.28,20948.844,0,0,0,0,2,0,0
20964.25,24737.815,0,1,0,0,2,1,0
14398.36,18429.900800000003,0,1,0,0,1,0,0
28455.11,36422.5408,0,1,0,0,2,0,0
17899.17,17899.17,0,1,0,0,1,0,0
29289.05,34561.079,0,0,0,0,1,0,0
6826.06,8054.750800000001,0,0,0,0,2,1,0
19634.25,20615.9625,0,0,0,0,1,0,0
6301.58,7435.8644,0,1,0,0,2,0,0
19614.21,20594.9205,0,0,0,0,2,0,0
2313.68,2730.1424,0,0,0,0,1,0,0
10004.2,10504.41,0,0,0,0,1,0,0
28404.97,29825.218500000003,0,0,0,0,2,1,0
11533.46,12917.4752,0,0,0,0,1,0,0
15038.82,17745.8076,0,0,0,0,1,0,0
37607.11,39487.4655,0,0,0,0,1,0,0
22905.89,22905.89,0,1,0,0,1,0,0
20108.92,20108.92,0,0,0,0,1,0,0
2803.93,3140.4016,0,0,0,0,1,0,0
10779.77,13798.1056,0,1,0,0,1,0,0
10611.25,13582.4,0,0,0,0,2,1,0
17743.61,17743.61,0,0,0,0,2,1,0
30968.75,34685.0,0,0,0,0,2,0,0
17113.84,21905.7152,0,1,0,0,1,0,0
29417.17,30888.0285,0,0,0,0,1,0,0
35613.4,45585.152,0,0,0,0,1,0,0
38317.25,42915.32,0,1,0,0,1,0,0
24694.62,31609.1136,0,1,0,0,1,0,0
19148.74,24510.387200000005,0,0,0,0,1,0,0
9974.2,12766.976000000002,0,0,0,0,1,0,0
50000.0,59000.0,1,0,0,0,2,0,1
19231.92,24616.8576,0,0,0,0,2,1,0
25000.0,29500.0,0,1,0,1,2,1,1
25000.0,29500.0,0,1,0,1,2,1,1
37266.9,39130.245,0,1,0,0,1,0,0
28245.74,33329.9732,0,0,0,0,2,0,0
14086.27,14086.27,0,0,0,0,1,0,0
21238.89,25061.8902,0,0,0,0,1,0,0
9143.48,10789.306399999998,0,0,0,0,2,1,0
22705.54,25430.2048,0,0,0,0,1,0,0
32329.99,38149.3882,0,0,0,0,1,0,0
23210.79,27388.7322,0,0,0,0,3,1,0
4853.94,5096.637,0,0,0,0,1,0,0
16086.81,18982.4358,0,0,0,0,2,1,0
21509.23,25380.8914,0,0,0,0,1,0,0
33545.83,37571.329600000005,0,1,0,0,2,0,0
17396.44,22267.4432,0,1,0,0,1,0,0
32612.2,38482.396,0,1,0,0,2,0,0
2942.43,3089.5515,0,0,0,0,1,0,0
21511.33,25383.369400000003,0,0,0,0,1,0,0
8662.51,9095.6355,0,1,0,0,1,0,0
28579.78,33724.1404,0,1,0,0,1,0,0
14939.63,17628.7634,0,0,0,0,2,1,0
17946.36,20099.9232,0,0,0,0,1,0,0
21432.51,22504.1355,0,1,0,0,1,0,0
33361.41,37364.7792,0,0,0,0,1,0,0
14532.24,17148.0432,0,0,0,0,1,0,0
31236.44,31236.44,0,0,0,0,1,0,0
4238.67,4450.6035,0,1,0,0,1,0,0
19457.27,21792.1424,0,0,0,0,1,0,0
38412.5,40333.125,0,0,0,0,2,0,0
33956.94,33956.94,0,0,0,0,2,0,0
14068.9,14772.345,0,0,0,0,1,0,0
34642.94,44342.963200000006,0,0,0,0,1,0,0
20180.57,23813.0726,0,1,0,0,2,1,0
7135.57,7991.838400000001,0,0,0,0,2,1,0
18680.34,19614.357,0,1,0,0,2,1,0
38934.98,45943.2764,0,0,0,0,1,0,0
13071.64,16731.6992,0,1,0,0,2,1,0
7548.44,7548.44,0,0,0,0,1,0,0
8990.45,9439.9725,0,0,0,0,1,0,0
17446.25,20586.575,0,1,0,0,2,1,0
4361.27,4884.6224,0,0,0,0,1,0,0
21934.52,23031.246,0,0,0,0,1,0,0
22372.76,22372.76,0,1,0,0,4,1,0
27127.12,32010.0016,0,0,0,0,1,0,0
15201.02,17025.1424,0,0,0,0,2,1,0
27401.67,30689.8704,0,0,0,0,2,0,0
16567.13,17395.486500000003,0,1,0,0,1,0,0
36811.11,41228.4432,0,0,0,0,1,0,0
11990.07,14148.2826,0,0,0,0,1,0,0
13473.76,15899.0368,0,0,0,0,1,0,0
11070.78,11624.319,0,0,0,0,2,1,0
17796.47,17796.47,0,0,0,0,1,0,0
25667.04,25667.04,0,0,0,0,1,0,0
27646.24,32622.5632,0,0,0,0,1,0,0
18135.6,18135.6,0,0,0,0,1,0,0
4680.73,5523.261399999999,0,1,0,0,3,1,0
29868.04,29868.04,0,0,0,0,1,0,0
1870.96,1870.96,0,0,0,0,2,1,0
3134.66,4012.3648,0,0,0,0,1,0,0
15500.07,17360.0784,0,0,0,0,1,0,0
23112.0,29583.36,0,0,0,0,1,0,0
29497.97,29497.97,0,0,0,0,1,0,0
21837.16,22929.018,0,1,0,0,1,0,0
28170.77,31551.262400000003,0,0,0,0,1,0,0
30364.58,38866.6624,0,0,0,0,2,0,0
13099.07,13754.0235,0,0,0,0,2,1,0
9404.2,9404.2,0,0,0,0,1,0,0
5682.57,5966.6985,0,1,0,0,1,0,0
5969.84,6686.2208,0,0,0,0,1,0,0
17116.67,21909.3376,0,0,0,0,1,0,0
29020.13,34243.7534,0,0,0,0,1,0,0
25759.54,32972.211200000005,0,0,0,0,1,0,0
18971.79,19920.379500000003,0,0,0,0,1,0,0
29158.22,29158.22,0,0,0,0,1,0,0
5470.4,6126.848,0,0,0,0,1,0,0
17794.87,20997.9466,0,1,0,0,1,0,0
6393.81,6393.81,0,1,0,0,1,0,0
19514.01,21855.6912,0,0,0,0,1,0,0
19463.24,21798.828800000003,0,0,0,0,2,1,0
14726.28,14726.28,0,0,0,0,1,0,0
13214.2,13214.2,0,0,0,0,1,0,0
50000.0,59000.0,1,1,1,0,2,0,1
23696.56,24881.388000000003,0,0,0,0,1,0,0
25861.72,27154.806000000004,0,1,0,0,2,1,0
37020.6,47386.368,0,0,0,0,1,0,0
23691.39,30324.9792,0,1,0,0,1,0,0
3194.07,4088.4096,0,1,0,0,1,0,0
16001.32,20481.6896,0,0,0,0,1,0,0
1957.61,2505.7408,0,0,0,0,1,0,0
7668.22,9048.4996,0,0,0,0,1,0,0
38532.27,40458.8835,0,0,0,0,4,0,0
5109.76,5365.248,0,0,0,0,1,0,0
13686.64,13686.64,0,0,0,0,1,0,0
10766.14,10766.14,0,0,0,0,2,1,0
17125.72,20208.3496,0,1,0,0,2,1,0
17849.59,19991.5408,0,1,0,0,1,0,0
7860.82,8253.860999999999,0,0,0,0,1,0,0
12693.07,13327.7235,0,0,0,0,1,0,0
33982.7,40099.586,0,0,0,0,2,0,0
4162.71,4911.9978,0,0,0,0,1,0,0
2161.15,2420.488,0,0,0,0,2,0,0
24868.79,24868.79,0,0,0,0,1,0,0
4799.97,5039.9685,0,1,0,0,1,0,0
10718.84,10718.84,0,0,0,0,1,0,0
21790.96,22880.508,0,0,0,0,1,0,0
20798.62,26622.2336,0,0,0,0,1,0,0
31232.55,31232.55,0,0,0,0,1,0,0
16378.41,16378.41,0,0,0,0,1,0,0
33876.56,37941.7472,0,0,0,0,1,0,0
39369.01,50392.3328,0,1,0,0,2,0,0
1138.23,1343.1114000000002,0,0,0,0,1,0,0
32881.92,42088.8576,0,1,0,0,2,0,0
14239.32,15948.0384,0,0,0,0,1,0,0
17431.2,18302.76,0,1,0,0,3,1,0
10752.37,10752.37,0,0,0,0,1,0,0
3261.06,3261.06,0,0,0,0,1,0,0
19470.57,19470.57,0,0,0,0,1,0,0
18142.72,20319.8464,0,0,0,0,1,0,0
28700.44,30135.462,0,0,0,0,1,0,0
37190.82,47604.2496,0,0,0,0,2,0,0
35842.57,35842.57,0,0,0,0,1,0,0
29177.92,30636.816,0,0,0,0,1,0,0
29773.97,29773.97,0,0,0,0,1,0,0
6450.32,7224.358399999999,0,0,0,0,1,0,0
28442.45,36406.336,0,0,0,0,1,0,0
36828.39,43457.5002,0,0,0,0,1,0,0
22953.47,27085.0946,0,0,0,0,2,1,0
8297.36,9293.0432,0,1,0,0,2,1,0
4498.46,5038.2752,0,1,0,0,1,0,0
23840.08,25032.084000000003,0,0,0,0,2,1,0
39390.56,50419.9168,0,1,0,0,2,0,0
34614.99,40845.6882,0,0,0,0,1,0,0
3018.98,3381.2576000000004,0,0,0,0,1,0,0
33117.67,37091.7904,0,1,0,0,1,0,0
37238.56,39100.488,0,0,0,0,2,0,0
37401.7,37401.7,0,1,0,0,1,0,0
38809.14,49675.6992,0,0,0,0,1,0,0
35372.43,45276.7104,0,1,0,0,1,0,0
1444.58,1849.0624,0,0,0,0,1,0,0
31560.49,35347.7488,0,0,0,0,2,0,0
6983.45,7332.622499999999,0,1,0,0,2,1,0
37827.46,39718.833,0,0,0,0,1,0,0
28095.25,28095.25,0,0,0,0,2,1,0
3934.0,5035.52,0,1,0,0,2,0,0
11331.22,11331.22,0,1,0,0,1,0,0
8139.16,8139.16,0,0,0,0,1,0,0
38804.0,45788.72,0,0,0,0,2,0,0
13367.15,15773.237,0,1,0,0,1,0,0
22366.44,25050.4128,0,0,0,0,2,0,0
9701.17,10865.3104,0,0,0,0,1,0,0
28785.92,30225.216,0,1,0,0,3,0,0
24454.56,24454.56,0,0,0,0,1,0,0
5968.16,7639.2448,0,0,0,0,2,0,0
39547.66,44293.3792,0,1,0,0,1,0,0
10423.67,11674.5104,0,1,0,0,1,0,0
8248.04,9732.6872,0,0,0,0,1,0,0
39093.7,50039.936,0,0,0,0,1,0,0
33150.04,39117.0472,0,0,0,0,1,0,0
28982.46,32460.3552,0,0,0,0,1,0,0
21356.84,21356.84,0,0,0,0,1,0,0
25000.0,29500.0,0,0,0,1,2,1,1
25000.0,29500.0,0,0,0,1,2,1,1
9133.12,9589.776000000002,0,1,0,0,1,0,0
37677.19,44459.084200000005,0,0,0,0,1,0,0
38862.66,38862.66,0,0,0,0,1,0,0
31865.19,40787.4432,0,0,0,0,1,0,0
29320.72,34598.4496,0,0,0,0,1,0,0
39171.42,50139.4176,0,1,0,0,3,0,0
8397.44,9405.1328,0,0,0,0,1,0,0
10000.5,10000.5,0,0,0,0,2,1,0
10387.71,13296.2688,0,1,0,0,2,1,0
33821.76,37880.3712,0,1,0,0,1,0,0
37977.84,42535.1808,0,0,0,0,1,0,0
34834.89,34834.89,0,0,0,0,1,0,0
